起始节点_ID,终止节点_ID,街道名称,道路功能分类,运行方向,车道数,长度(米),最高限速,OSM原始标签
7044245211,7044245212,,专用非机动车/步行道,双向道,,8.296159311,,footway
7044245212,7044245211,,专用非机动车/步行道,双向道,,8.296159311,,footway
7044245212,640458067,漕溪北路,机动车干道,单向道,5,25.92607466,,primary_link
7044245212,7044245210,,专用非机动车/步行道,双向道,,17.9024355,,footway
7045745410,12044963333,,专用非机动车/步行道,双向道,,15.47751025,,footway
7045745411,12044963333,,专用非机动车/步行道,双向道,,13.96226502,,footway
7045745411,599702584,宜山路,机动车干道,单向道,2,12.98140117,,secondary
7045745411,12824882376,,专用非机动车/步行道,双向道,,257.0749025,,footway
7055234223,7055234228,,弄堂/生活性支路,双向道,,149.4085882,,service
7055234228,2151714878,嘉善老市,专用非机动车/步行道,双向道,,23.23598529,,pedestrian
7055234228,7055234223,,弄堂/生活性支路,双向道,,149.4085882,,service
7056853212,7055234223,建国西路,机动车干道,单向道,,20.80516871,,tertiary
7056853212,7056853243,,弄堂/生活性支路,双向道,,184.7200768,,service
7056853243,7056853212,,弄堂/生活性支路,双向道,,184.7200768,,service
7056875762,7056875763,357弄,弄堂/生活性支路,双向道,,39.87369369,,service
7056875762,601669708,襄阳南路,机动车干道,单向道,,131.590065,,tertiary
7056875763,7056875762,357弄,弄堂/生活性支路,双向道,,39.87369369,,service
7056875763,12888527892,,弄堂/生活性支路,双向道,,64.06671037,,service
7056875763,7056875767,,弄堂/生活性支路,双向道,,17.2091995,,service
7056875763,7056875764,,弄堂/生活性支路,双向道,,16.52718637,,service
7056875764,7056875763,,弄堂/生活性支路,双向道,,16.52718637,,service
7056875767,12888527891,,弄堂/生活性支路,双向道,,65.58563127,,service
7056875767,12888527890,,弄堂/生活性支路,双向道,,19.55968555,,service
7056875767,7056875763,,弄堂/生活性支路,双向道,,17.2091995,,service
7056875771,7056875772,,弄堂/生活性支路,双向道,,30.9018692,,service
7056875771,12888527880,,弄堂/生活性支路,双向道,,17.02374015,,service
7056875771,12888527890,,弄堂/生活性支路,双向道,,43.68412484,,service
7056875772,7056875771,,弄堂/生活性支路,双向道,,30.9018692,,service
7056875775,12888527884,,弄堂/生活性支路,双向道,,17.53687902,,service
7056875775,12955662184,,弄堂/生活性支路,双向道,,16.50909574,,service
7056875775,12955662185,,弄堂/生活性支路,双向道,,30.88404033,,service
7056875775,12888527880,,弄堂/生活性支路,双向道,,63.16813209,,service
7056875776,601669708,永嘉路,其他/社区道路,双向道,,97.41525592,,residential
7056875776,12888527887,,弄堂/生活性支路,双向道,,18.16287474,,service
7056875776,601669709,永嘉路,其他/社区道路,双向道,,59.09594366,,residential
7057550541,7057550544,高安路,其他/社区道路,单向道,2,31.65672153,,residential
7057550541,7057550544,,弄堂/生活性支路,双向道,,200.0834941,5,service
7057550541,10222346882,,弄堂/生活性支路,双向道,,91.16328382,5,service
7057550544,10222346933,高安路,其他/社区道路,单向道,2,97.24571016,,residential
7057550544,7057550541,,弄堂/生活性支路,双向道,,200.0834941,5,service
7057550544,10222346887,,弄堂/生活性支路,双向道,,83.59059467,,service
7068679776,7068679782,南昌路,其他/社区道路,单向道,,59.83668637,,residential
7068679776,7068679782,,弄堂/生活性支路,双向道,,67.35944352,,service
7068679782,7068679776,,弄堂/生活性支路,双向道,,67.35944352,,service
7068681102,131167245,襄阳南路,机动车干道,单向道,,104.1787195,,tertiary
7068681102,7068681114,,弄堂/生活性支路,双向道,,5.788472707,,service
7068681103,7068681114,,弄堂/生活性支路,双向道,,20.8978481,,service
7068681103,7068681106,,弄堂/生活性支路,双向道,,16.04711152,,service
7068681106,7068681111,,弄堂/生活性支路,双向道,,29.42775452,,service
7068681106,7068681103,,弄堂/生活性支路,双向道,,16.04711152,,service
7068681106,7068681114,,弄堂/生活性支路,双向道,,19.61595764,,service
7068681111,7068681106,,弄堂/生活性支路,双向道,,29.42775452,,service
7068681114,7068681102,,弄堂/生活性支路,双向道,,5.788472707,,service
7068681114,7068681103,,弄堂/生活性支路,双向道,,20.8978481,,service
7068681114,7068681106,,弄堂/生活性支路,双向道,,19.61595764,,service
7074304270,7074304271,,专用非机动车/步行道,双向道,,2.106650691,,footway
7074304270,7074304291,,专用非机动车/步行道,双向道,,16.90850924,,footway
7074304270,7074304277,,专用非机动车/步行道,双向道,,13.67701737,,footway
7074304271,7074304270,,专用非机动车/步行道,双向道,,2.106650691,,footway
7074304271,7074304288,,专用非机动车/步行道,双向道,,16.64666573,,footway
7074304271,7074304283,,专用非机动车/步行道,双向道,,14.6924742,,footway
7074304277,7074304292,,专用非机动车/步行道,双向道,,14.89800568,,footway
7074304277,7074304270,,专用非机动车/步行道,双向道,,13.67701737,,footway
7074304277,7074304283,,专用非机动车/步行道,双向道,,7.890910467,,footway
7074304283,4381580558,,专用非机动车/步行道,双向道,,13.71719959,,footway
7074304283,7074304277,,专用非机动车/步行道,双向道,,7.890910467,,footway
7074304283,7074304271,,专用非机动车/步行道,双向道,,14.6924742,,footway
7074304288,7074304271,,专用非机动车/步行道,双向道,,16.64666573,,footway
7074304288,7074304291,,专用非机动车/步行道,双向道,,2.483251448,,footway
7074304288,7079045123,,专用非机动车/步行道,双向道,,18.49049626,,footway
7074304290,858404191,襄阳北路,机动车干道,单向道,,20.5745311,,tertiary
7074304290,7074304291,,专用非机动车/步行道,双向道,,8.549119149,,footway
7074304291,7074304288,,专用非机动车/步行道,双向道,,2.483251448,,footway
7074304291,7074304290,,专用非机动车/步行道,双向道,,8.549119149,,footway
7074304291,7074304270,,专用非机动车/步行道,双向道,,16.90850924,,footway
7074304292,7074304277,,专用非机动车/步行道,双向道,,14.89800568,,footway
7074304292,4381580558,,专用非机动车/步行道,双向道,,26.66203787,,footway
7074304292,4381580554,,专用非机动车/步行道,双向道,,11.74238304,,footway
7079045112,4381580534,,专用非机动车/步行道,双向道,,18.88152492,,footway
7079045112,7079045118,,专用非机动车/步行道,双向道,,3.555838111,,footway
7079045112,7079045117,,专用非机动车/步行道,双向道,,6.875717552,,footway
7079045113,4381584629,,专用非机动车/步行道,双向道,,11.62656342,,footway
7079045113,4381584609,,专用非机动车/步行道,双向道,,13.62091463,,footway
7079045113,4381584602,,专用非机动车/步行道,双向道,,8.682669921,,footway
7079045113,7079045114,,专用非机动车/步行道,双向道,,15.56890963,,footway
7079045114,7079045117,,专用非机动车/步行道,双向道,,9.62869365,,footway
7079045114,4381580537,,专用非机动车/步行道,双向道,,6.015301412,,footway
7079045114,7079045113,,专用非机动车/步行道,双向道,,15.56890963,,footway
7079045117,7079045112,,专用非机动车/步行道,双向道,,6.875717552,,footway
7079045117,7079045114,,专用非机动车/步行道,双向道,,9.62869365,,footway
7079045117,4381584602,,专用非机动车/步行道,双向道,,22.69226904,,footway
7079045118,7079045112,,专用非机动车/步行道,双向道,,3.555838111,,footway
7079045118,7079045126,,专用非机动车/步行道,双向道,,19.39897174,,footway
7079045118,7079045119,,专用非机动车/步行道,双向道,,24.54467934,,footway
7079045119,4382166732,,专用非机动车/步行道,双向道,,11.24845951,,footway
7079045119,7079045121,,专用非机动车/步行道,双向道,,24.83123179,,footway
7079045119,7079045120,,专用非机动车/步行道,双向道,,8.412206466,,footway
7079045119,7079045118,,专用非机动车/步行道,双向道,,24.54467934,,footway
7079045120,7079045119,,专用非机动车/步行道,双向道,,8.412206466,,footway
7079045120,4381580546,,专用非机动车/步行道,双向道,,32.35176261,,footway
7079045120,4381580541,,专用非机动车/步行道,双向道,,11.60022027,,footway
7079045121,7079045119,,专用非机动车/步行道,双向道,,24.83123179,,footway
7079045121,4381789125,,专用非机动车/步行道,双向道,,35.05381868,,footway
7079045121,7079045126,,专用非机动车/步行道,双向道,,22.66336387,,footway
7079045123,4485375687,新乐路,其他/社区道路,单向道,,20.05037757,,residential
7079045123,7074304288,,专用非机动车/步行道,双向道,,18.49049626,,footway
7079045124,131167245,淮海中路,机动车干道,双向道,2,57.05387827,,secondary
7079045124,4449439967,,专用非机动车/步行道,双向道,,25.43622808,,footway
7079045124,7124228881,淮海中路,机动车干道,双向道,2,165.1823985,,secondary
7079045126,7079045118,,专用非机动车/步行道,双向道,,19.39897174,,footway
7079045126,7079045128,,专用非机动车/步行道,双向道,,5.675906002,,footway
7079045126,7079045121,,专用非机动车/步行道,双向道,,22.66336387,,footway
7079045126,4381580587,,专用非机动车/步行道,双向道,,26.17596202,,footway
7079045127,7079045128,,专用非机动车/步行道,双向道,,50.27535753,,footway
7079045127,7079045128,,专用非机动车/步行道,双向道,,85.01527656,,footway
7079045127,131167245,,专用非机动车/步行道,双向道,,47.66147597,,footway
7079045128,7079045126,,专用非机动车/步行道,双向道,,5.675906002,,footway
7079045128,7079045127,,专用非机动车/步行道,双向道,,50.27535753,,footway
7079045128,7079045127,,专用非机动车/步行道,双向道,,85.01527656,,footway
7104204900,13183401414,陕西南路,机动车干道,单向道,3,81.56358217,,secondary
7104204950,601681509,嘉善路,其他/社区道路,单向道,,20.39699299,,residential
7104204950,8339239969,,弄堂/生活性支路,双向道,,10.23192141,,service
7118978338,7118978339,,弄堂/生活性支路,双向道,,55.66652642,,service
7118978338,152846089,长乐路,机动车干道,双向道,1,82.78357351,,tertiary
7118978339,7118978338,,弄堂/生活性支路,双向道,,55.66652642,,service
7124228878,7124228881,,弄堂/生活性支路,双向道,,108.6271215,,service
7124228878,4381580565,,弄堂/生活性支路,双向道,,74.05354599,,"['service', 'footway']"
7124228881,8385741351,淮海中路,机动车干道,双向道,2,8.432767783,,secondary
7124228881,7124228878,,弄堂/生活性支路,双向道,,108.6271215,,service
7124228881,7079045124,淮海中路,机动车干道,双向道,2,165.1823985,,secondary
7136570347,599806985,龙漕路,机动车干道,单向道,,207.8207375,,primary
7136570347,7136570352,,弄堂/生活性支路,双向道,,73.26575443,,service
7136570352,7136570353,,弄堂/生活性支路,双向道,,11.0182849,,service
7136570352,7136570354,,弄堂/生活性支路,双向道,,9.815351154,,service
7136570352,7136570347,,弄堂/生活性支路,双向道,,73.26575443,,service
7136570353,7136570352,,弄堂/生活性支路,双向道,,11.0182849,,service
7136570354,7136570352,,弄堂/生活性支路,双向道,,9.815351154,,service
7149074407,7149075938,天钥桥路,机动车干道,双向道,,126.6382504,,tertiary
7149074407,7149074408,,弄堂/生活性支路,双向道,,66.29626878,,service
7149074407,599801184,天钥桥路,机动车干道,双向道,,58.39829505,,tertiary
7149074408,7149074419,,弄堂/生活性支路,双向道,,22.67240133,,service
7149074408,7149074407,,弄堂/生活性支路,双向道,,66.29626878,,service
7149074408,7149074420,,弄堂/生活性支路,双向道,,68.51269331,,service
7149074410,7149074411,,弄堂/生活性支路,双向道,,21.99198439,,service
7149074410,7149074419,,弄堂/生活性支路,双向道,,13.6996221,,service
7149074410,7149074415,,弄堂/生活性支路,双向道,,29.5969134,,service
7149074411,7149074410,,弄堂/生活性支路,双向道,,21.99198439,,service
7149074415,7149074416,,弄堂/生活性支路,双向道,,20.69979686,,service
7149074415,7149074410,,弄堂/生活性支路,双向道,,29.5969134,,service
7149074415,7149074420,,弄堂/生活性支路,双向道,,10.4963615,,service
7149074416,7149074415,,弄堂/生活性支路,双向道,,20.69979686,,service
7149074419,7149074410,,弄堂/生活性支路,双向道,,13.6996221,,service
7149074419,7149074408,,弄堂/生活性支路,双向道,,22.67240133,,service
7149074419,7149074420,,弄堂/生活性支路,双向道,,37.67795036,,service
7149074420,7149074415,,弄堂/生活性支路,双向道,,10.4963615,,service
7149074420,7149074419,,弄堂/生活性支路,双向道,,37.67795036,,service
7149074420,7149074408,,弄堂/生活性支路,双向道,,68.51269331,,service
7149074434,7149074440,,弄堂/生活性支路,双向道,,134.8026925,,service
7149074440,7149074469,,弄堂/生活性支路,双向道,,23.08683024,,service
7149074440,7149074444,,弄堂/生活性支路,双向道,,53.9704652,,service
7149074440,7149074434,,弄堂/生活性支路,双向道,,134.8026925,,service
7149074444,7243817686,龙华西路,机动车干道,单向道,,38.88631768,,primary
7149074444,7149074440,,弄堂/生活性支路,双向道,,53.9704652,,service
7149074446,7149074469,,弄堂/生活性支路,双向道,,25.00959415,,service
7149074446,7243817686,,弄堂/生活性支路,双向道,,57.2800337,,"['service', 'residential']"
7149074446,7149074450,,弄堂/生活性支路,双向道,,61.82456777,,service
7149074446,7243811383,,弄堂/生活性支路,双向道,,75.17659917,,"['residential', 'service']"
7149074450,7149074446,,弄堂/生活性支路,双向道,,61.82456777,,service
7149074469,7149074440,,弄堂/生活性支路,双向道,,23.08683024,,service
7149074469,7149074446,,弄堂/生活性支路,双向道,,25.00959415,,service
